IMDB ID,Total Revenue
tt0088963,0
tt3021058,0
tt1592292,"$368,432"
tt1789810,"$15,392"
tt0203425,0
tt0040577,0
tt2294629,"$1,280,803,377"
tt0164882,0
tt0808265,"$228,695"
tt0082272,0
tt0074412,0
tt0263238,0
tt0099259,0
tt2853614,"$17,891,858"
tt0089185,0
tt2168854,0
tt0058933,0
tt1129441,0
tt2106675,0
tt0062310,0
tt1839522,"$71,617"
tt1838603,"$2,967,122"
tt0113637,0
tt2429292,"$3,085,180"
tt1703049,"$193,458"
tt2042568,"$32,960,249"
tt1426374,"$10,988"
tt0993846,"$392,000,694"
tt2312718,"$48,449,416"
tt0089338,0
tt0112763,0
tt0443570,"$1,186,250"
tt2628830,0
tt0076765,0
tt0084643,0
tt0049745,0
tt1885171,0
tt2086799,0
tt2304771,"$27,985,788"
tt1322269,"$74,188,937"
tt0059080,0
tt0056714,0
tt0200309,0
tt1833888,0
tt2786278,0
tt2976920,"$1,493,822"
tt2405182,"$44,551"
tt0499456,0
tt1510686,0
tt2231554,"$1,552,486"
tt0860907,"$60,504,045"
tt1641624,"$9,123,187"
tt2486630,0
tt2224004,"$6,147"
tt1462901,"$4,556"
tt0120381,0
tt3089388,"$1,686,917"
tt2430104,"$72,125"
tt1261900,0
tt1536440,0
tt0060446,0
tt1015999,0
tt1800241,"$251,171,807"
tt0359950,"$188,133,322"
tt1798709,"$48,517,427"
tt0057503,0
tt0057715,0
tt1381512,0
tt0069483,0
tt0064036,0
tt1017428,"$80,851"
tt0877351,0
tt1629747,0
tt2752200,"$9,757,417"
tt0089488,0
tt2177509,"$119,298"
tt0035022,0
tt0072030,0
tt0129767,0
tt0052242,0
tt0164982,0
tt2421662,0
tt2359427,"$332,990"
tt2201221,0
tt1730311,0
tt0188504,0
tt2071550,"$489,812"
tt0094962,0
tt0033056,0
tt2704212,"$1,713,266"
tt0254334,"$848,969"
tt0215135,0
tt0054230,0
tt3385404,0
tt0340380,0
tt1785612,"$146,000"
tt0122037,0
tt1285482,0
tt0118942,0
tt0088334,0
tt0489085,0
tt1331115,"$292,870"
tt1091191,"$154,802,912"
tt0112668,0
tt0406649,0
tt2299368,0
tt0057714,0
tt2235902,0
tt1571401,"$7,930,771"
tt1764282,"$8,942"
tt0052063,0
tt0069214,0
tt1727523,0
tt0112820,0
tt1696192,0
tt1638364,"$594,394"
tt0076313,0
tt2663812,0
tt0091560,0
tt0835378,0
tt2140373,"$117,867,984"
tt1596572,0
tt2287675,"$3,689,436"
tt1810798,"$18,851"
tt0060434,0
tt0044477,0
tt0053672,0
tt0130377,0
tt0191664,0
tt1446208,"$164,720"
tt0057442,0
tt0425624,0
tt0783522,"$159,751"
tt2674152,0
tt0074226,0
tt0164984,0
tt0015036,0
tt1817287,"$137,042"
tt1646221,"$10,678"
tt2095568,"$68,859"
tt2198241,0
tt1838520,"$4,404"
tt0795426,0
tt1041804,"$17,177,993"
tt2763790,0
tt0217066,0
tt0106683,0
tt0087998,0
tt0101688,0
tt0064688,0
tt0082998,0
tt0452604,"$4,438"
tt0259340,"$371,278"
tt0070013,0
tt0081250,0
tt0202154,0
tt0123335,0
tt2430084,0
tt0116056,0
tt0118951,0
tt1764275,"$713,108"
tt0073324,0
tt0113224,"$35,855"
tt0162854,0
tt1605803,"$27,000"
tt2244856,"$370,218"
tt1935749,0
tt2275471,"$14,147"
tt1288461,"$957,621"
tt1422651,0
tt2184331,"$111,903"
tt0249677,0
tt1321511,"$5,186,767"
tt0180657,0
tt1695765,"$2,336,212"
tt0065744,0
tt0057967,0
tt2969050,"$5,378,537"
tt0059942,0
tt0143012,0
tt0199905,0
tt1229340,"$173,649,931"
tt2093109,"$126,238"
tt2299248,0
tt2505938,"$138,811"
tt2536846,0
tt2400283,"$4,301,754"
tt3003668,"$25,816,154"
tt2883224,0
tt0071950,0
tt1455810,"$6,128,290"
tt3009336,0
tt2319863,0
tt0057556,0
tt0039266,0
tt0077525,0
tt1706620,"$86,758,912"
tt0070861,0
tt0086723,0
tt0060584,0
tt1568816,"$161,161"
tt2325719,"$22,887"
tt0099401,0
tt0090930,0
tt0066221,0
tt2345567,"$1,489,366"
tt0077233,"$13,062,708"
tt2166616,0
tt1292569,0
tt0104101,0
tt0101741,0
tt0087373,0
tt2458106,"$544,853"
tt0088701,0
tt0817307,0
tt0078058,0
tt1128071,"$716,355"
tt3415676,0
tt2062575,"$2,393,988"
tt2258233,0
tt0080764,0
tt2836166,0
tt0137427,0
tt1879030,0
tt2325741,"$186,838"
tt1906329,"$3,234"
tt1560671,"$7,780,071"
tt0080530,0
tt1657284,0
tt1623765,0
tt0845439,"$119,881"
tt1663143,"$11,417,362"
tt1384927,"$41,575"
tt1670388,0
tt1083448,0
tt2987732,"$77,676,735"
tt2421234,0
tt0068692,0
tt1686053,"$1,547"
tt1664971,0
tt1282152,0
tt2389120,0
tt2669832,0
tt0342771,"$83,029"
tt3421186,"$1,211,256"
tt2325909,"$60,657"
tt1907628,"$1,417,455"
tt2147550,"$2,250,806"
tt2325717,"$2,945,187"
tt0184197,0
tt3104078,0
tt2570738,0
tt2419284,"$238,223"
tt2357790,0
tt2173366,0
tt3194532,"$27,369,902"
tt2101473,"$57,284,237"
tt1247667,"$221,590"
tt0008950,0
tt0104362,0
tt2513616,"$74,906"
tt0073138,0
tt0177511,0
tt1874522,0
tt2352230,"$2,003,063"
tt0985680,"$2,359,205"
tt1954315,"$1,052,010"
tt2374196,0
tt1669698,0
tt0082835,0
tt0093543,0
tt0186725,0
tt0066572,0
tt1592530,0
tt2208272,0
tt2182209,0
tt0124621,0
tt2572632,"$97,494"
tt1427298,0
tt0079117,0
tt2025667,0
tt1091666,"$134,281"
tt0337610,0
tt0075647,0
tt2088871,"$532,269"
tt2091318,0
tt1429432,0
tt1356790,"$115,739"
tt1661382,"$44,907,260"
tt3165608,"$10,980,157"
tt0422091,"$7,312,209"
tt3011874,0
tt1341746,0
tt1942989,"$48,767"
tt0465657,"$7,017"
tt1421383,0
tt1201658,0
tt0982913,0
tt2281095,0
tt2369396,0
tt0248965,0
tt3311384,"$50,410"
tt2317524,0
tt0162503,0
tt0069536,0
tt2072236,0
tt1311060,"$175,705"
tt1509788,0
tt0106743,0
tt0099462,0
tt0988086,0
tt2473682,"$90,894,962"
tt1714915,"$7,609,187"
tt0067249,0
tt0025189,0
tt0307538,"$475,852"
tt1176095,0
tt0076706,"$3,456"
tt0110420,0
tt1814930,0
tt1081731,0
tt0073034,0
tt0061580,0
tt0282178,0
tt0097260,0
tt0484360,0
tt0119204,0
tt0400201,0
tt0082461,0
tt0068704,0
tt0065163,0
tt0059887,0
tt1941541,"$23,701"
tt2350496,"$11,621,777"
tt1776222,"$41,224"
tt0020094,0
tt0168922,0
tt0112998,0
tt0109760,0
tt0446463,"$943,117"
tt0053306,0
tt1833843,"$1,656,237"
tt2113683,0
tt0382721,"$88,245"
tt0080711,0
tt2707858,"$21,026,290"
tt1135083,"$193,897"
tt0290916,"$8,738,101"
tt0271984,0
tt1847548,0
tt0099103,0
tt1700845,"$3,986,888"
tt2295196,0
tt2263944,"$50,461,371"
tt1774358,"$6,197,324"
tt1634003,"$32,768,940"
tt1107812,0
tt2325002,0
tt1305131,"$3,839,780"
tt0092734,0
tt0061081,0
tt0026409,0
tt0026137,0
tt0040342,0
tt2331143,"$37,170,163"
tt2058107,"$24,174,885"
tt1844770,0
tt0047220,0
tt1758595,"$21,766,271"
tt1618445,"$297,469"
tt2309021,"$159,047"
tt0142244,0
tt0452029,0
tt0025132,0
tt0124578,0
tt0029989,0
tt0039595,0
tt0101970,0
tt0388377,"$915,442"
tt1391116,"$68,548"
tt2315200,"$24,991,467"
tt2370224,0
tt0022409,0
tt0062373,0
tt1024188,"$502,392"
tt0346039,0
tt3155604,"$4,459,303"
tt3218680,0
tt0311926,0
tt0417046,"$2,226,554"
tt1292039,0
tt0097335,0
tt0113935,0
tt2459100,0
tt1937118,"$16,968,297"
tt2395385,0
tt2112206,"$9,004,094"
tt0142250,0
tt0861730,0
tt0285104,0
tt1279185,0
tt1623777,0
tt2288005,"$49,261,830"
tt0037505,0
tt1999141,0
tt1113810,0
tt1850419,"$381,529"
tt0416960,0
tt0049453,0
tt0069117,0
tt1844643,0
tt2355540,"$200,036"
tt2236182,"$129,545"
tt3091552,"$31,736"
tt0116497,0
tt1801123,0
tt1408253,"$154,468,902"
tt0023327,0
tt1736552,"$198,033"
tt0206179,0
tt1205537,"$135,503,748"
tt1840309,"$288,885,818"
tt1094249,0
tt0111170,0
tt0086357,0
tt2304953,"$602,802"
tt0322526,0
tt1946269,0
tt2707848,"$3,202,241"
tt0084540,0
tt2842128,0
tt0025725,0
tt2486682,"$124,244"
tt1723642,"$50,146,474"
tt0099557,0
tt0082367,0
tt2752758,"$36,921,560"
tt3019694,"$7,186,834"
tt2673812,"$2,241"
tt0403539,"$96,027"
tt0491145,0
tt0135037,0
tt0050152,0
tt0113063,0
tt0058403,0
tt2397489,0
tt0367232,0
tt1930294,"$175,682"
tt0099578,"$22,424,195"
tt1793239,"$4,342,738"
tt2201034,0
tt0481522,0
tt0035807,0
tt0038780,0
tt0217363,0
tt0371530,0
tt1540741,"$18,642"
tt0782700,"$440,756"
tt0198837,0
tt0356922,"$5,814,320"
tt0056636,0
tt0024360,0
tt0022635,0
tt0296625,"$128,138"
tt0162556,0
tt1504403,0
tt1327599,0
tt0052382,0
tt0249259,0
tt0177293,0
tt0135509,0
tt2248944,"$6,418,254"
tt1876330,"$8,437"
tt0069808,0
tt0404011,0
tt0445972,0
tt2296697,"$78,957"
tt1734067,"$4,472"
tt0387541,"$169,774"
tt1464191,"$60,048"
tt0135520,0
tt0135673,0
tt0106946,0
tt0965484,0
tt2297063,0
tt0953404,0
tt0439574,0
tt0985119,"$458,625"
tt1844633,0
tt0029695,0
tt3060952,0
tt0063000,0
tt2328549,"$256,979"
tt2094890,"$157,937"
tt2078586,0
tt1592521,"$5,552,832"
tt2178470,"$6,189,998"
tt2936174,"$84,577"
tt1094661,0
tt1386654,0
tt0458375,"$47,211"
tt0079808,0
tt2385027,0
tt0399854,"$13,954,476"
tt0029594,0
tt1588342,"$4,890,512"
tt2514894,0
tt0059958,0
tt1816518,"$8,111,137"
tt0048814,0
tt0200138,0
tt1226334,"$194,766"
tt1302559,"$56,427"
tt0027908,0
tt0192718,0
tt2513092,0
tt1757800,0
tt2222206,"$23,899"
tt1510926,0
tt0130236,"$384,756"
tt0217679,0
tt0104309,0
tt0106980,0
tt0446370,"$145,228"
tt1414368,"$70,256"
tt0086345,0
tt2011276,0
tt1714833,"$1,135,498"
tt0089478,0
tt0062645,0
tt0014672,0
tt2186812,"$12,604,999"
tt1733679,0
tt0073620,0
tt0070068,0
tt2654360,"$152,791"
tt1188992,"$1,846,748"
tt1347508,0
tt0021632,0
tt0099090,0
tt0082425,0
tt0082440,"$2,869,425"
tt1418377,"$76,801,179"
tt2488310,0
tt1587157,"$3,156,482"
tt0051638,0
tt0050143,0
tt0267659,0
tt0995832,0
tt0109893,0
tt0140627,0
tt1609479,"$120,823"
tt0371954,0
tt0930072,0
tt2316411,"$3,468,224"
tt1754506,0
tt1109523,0
tt2142055,"$2,140,069"
tt0112304,0
tt0120307,0
tt2309224,"$291,239"
tt2586000,"$11,956"
tt1074194,"$46,078"
tt1552197,"$888,741"
tt1347521,"$26,477,630"
tt0033477,0
tt0457290,0
tt2852458,"$1,131,241"
tt1967545,"$20,275,812"
tt2427892,"$687,505"
tt2402623,"$3,223"
tt1625150,"$58,436"
tt1186373,0
tt3074694,0
tt0020439,0
tt0408199,"$585,497"
tt0470023,0
tt0785002,"$7,762,765"
tt0077241,0
tt0445800,"$84,152,064"
tt0068673,0
tt0138104,0
tt0116446,0
tt0095256,0
tt0119244,0
tt1981107,"$9,494,789"
tt2407712,0
tt0093345,0
tt0115647,0
tt1054115,"$1,131,001"
tt0087903,"$1,337,274"
tt0085627,0
tt1726861,"$3,102,666"
tt0074216,0
tt2293750,0
tt0021576,0
tt0210843,"$2,385,415"
tt1827528,"$1,027"
tt2191861,"$260,691"
tt2325989,0
tt0127919,"$831,785"
tt3183716,"$183,216"
tt0022873,0
tt0062518,0
tt0063834,0
tt0064360,0
tt2425486,"$6,461,559"
tt0314390,"$5,616,895"
tt1208647,0
tt0219430,0
tt0023794,0
tt0043335,0
tt2177771,"$156,706,638"
tt1855236,"$34,206"
tt1490017,"$468,060,692"
tt0025965,0
tt0022119,0
tt2339351,"$8,253"
tt2063008,"$942,041"
tt1234721,"$242,688,965"
tt0117547,0
tt2172985,"$77,450"
tt0021282,0
tt1535432,0
tt0046770,0
tt0042242,0
tt2382009,"$4,934,725"
tt1957945,0
tt2230434,0
tt0088193,0
tt0114565,0
tt0090631,"$4,845,724"
tt1109574,"$4,380"
tt0291400,"$9,502,387"
tt3479540,0
tt0139673,0
tt0380798,"$7,095,755"
tt0478548,"$1,495,314"
tt1412442,0
tt0044417,0
tt0037539,0
tt1800671,0
tt2207072,"$19,226,272"
tt2731434,0
tt0065850,0
tt0112990,0
tt3057718,0
tt1545660,"$123,854"
tt0171725,0
tt0339385,"$20,344"
tt0072263,0
tt1322930,"$16,123,820"
tt0981352,"$3,248,267"
tt0015152,0
tt2489734,"$59,081"
tt1690389,"$1,166,740"
tt0405280,0
tt1742334,"$22,126,842"
tt2204340,"$30,505,808"
tt3462892,"$1,101,665"
tt1285241,"$6,913,518"
tt0119861,0
tt0117315,0
tt1856053,"$23,785,681"
tt0796232,"$3,133,499"
tt0054481,0
tt0342180,0
tt0071212,0
tt1111313,0
tt1839590,"$2,571"
tt2402200,0
tt0458413,"$7,257,942"
tt3092076,"$20,268,560"
tt2406252,"$8,350,026"
tt0080486,0
tt3020226,0
tt1776143,"$2,206,089"
tt0024514,0
tt1067765,"$37,887"
tt1878942,"$28,222"
tt0089206,0
tt2333804,"$1,486,506"
tt2318092,"$34,718,173"
tt1837709,"$30,800,231"
tt2378884,"$5,948"
tt2299206,"$128,148"
tt1763316,0
tt2360880,0
tt0054343,0
tt0081242,0
tt0073168,0
tt1320378,0
tt3184096,0
tt0169606,0
tt0093383,0
tt0032247,0
tt0049007,0
tt1738340,0
tt1937133,"$25,109,572"
tt2382396,"$2,431,443"
tt0088133,0
tt0105744,0
tt0400647,"$50,655"
tt1002581,"$31,599"
tt0286727,0
tt0421045,0
tt0488962,0
tt2316465,0
tt0045556,0
tt1380784,0
tt0490170,"$4,434,151"
tt2363471,"$277,651"
tt1559038,0
tt1679227,0
tt0204714,0
tt0085141,0
tt2511428,"$24,732"
tt0328955,"$22,288,364"
tt1236397,"$11,436,322"
tt1978532,0
tt0467923,"$2,654,792"
tt1891769,"$22,313"
tt2072045,0
tt1563712,0
tt0821638,0
tt0109271,0
tt0463953,0
tt0046059,0
tt0053558,0
tt0871425,0
tt1815717,"$80,038"
tt2369127,"$1,064,669"
tt0079820,"$167,451"
tt2655788,"$2,628,870"
tt2062602,0
tt1566591,0
tt1826590,"$50,445,860"
tt2278388,"$172,940,180"
tt2390237,"$5,645,773"
tt2708254,"$44,161"
tt2073520,"$71,906"
tt2294679,"$10,068"
tt2442466,0
tt3469910,"$16,830,885"
tt3469964,0
tt1673734,0
tt3290276,0
tt1349482,0
tt0076674,0
tt0901686,0
tt1134859,0
tt1537759,0
tt1821449,0
tt1351784,0
tt2195498,"$114,925"
tt0473697,"$182,088"
tt2386922,0
tt0200310,0
tt0078797,0
tt0076452,0
tt2852406,"$614,444"
tt2980794,"$858,783"
tt1735200,"$2,733,806"
tt0118989,0
tt3421514,"$53,425,036"
tt2333598,"$370,892"
tt2442502,"$3,387,582"
tt2354181,"$14,057,569"
tt2039345,"$1,618,085"
tt0409866,0
tt0199444,0
tt0199445,0
tt0016672,0
tt1800246,"$45,640,143"
tt2113075,"$506,303"
tt0816692,"$696,264,079"
tt2234451,0
tt2340784,"$63,136"
tt0841993,"$726,960"
tt1540767,"$3,377,891"
tt0183892,0
tt0074153,0
tt0150488,0
tt0001105,0
tt3386954,0
tt2784462,0
tt0055146,0
tt0377515,0
tt1600656,0
tt0369281,0
tt0053583,0
tt2172934,"$53,260,230"
tt1744612,0
tt1345444,0
tt2193265,0
tt2024469,"$222,809,600"
tt1951216,"$1,318,468"
tt0387658,0
tt0471588,0
tt1407052,"$191,974"
tt0075386,0
tt0878647,0
tt1190867,0
tt2165859,"$274,660"
tt2206354,0
tt1787067,"$28,994"
tt1509268,0
tt2671600,0
tt2236054,"$280,702"
tt1999987,"$500,207"
tt2591814,"$418,256"
tt1992193,"$66,680"
tt0997184,"$63,193"
tt0010281,0
tt0041115,0
tt0021649,0
tt0047872,0
tt1473345,"$4,883"
tt1477835,0
tt1072754,0
tt0036882,0
tt0066485,0
tt0187501,0
tt1253863,"$337,580,051"
tt1691154,0
tt0046683,0
tt0067634,0
tt0105388,0
tt1343712,"$292,377"
tt1385956,"$869,838"
tt0054001,0
tt0041127,0
tt0032256,0
tt0041181,0
tt1479269,"$453,349"
tt2275656,0
tt1508955,"$26,781"
tt2281159,"$58,221"
tt2212008,"$461,780"
tt0065656,0
tt2213054,"$1,435,272"
tt1744776,0
tt0090793,0
tt2207519,0
tt0061429,0
tt2910274,"$3,325,417"
tt2389182,"$59,424"
tt1046894,0
tt0081558,0
tt0066469,0
tt2438644,"$13,656,380"
tt1650516,0
tt1946310,0
tt2312262,0
tt0476969,0
tt2315152,"$46,282,588"
tt0953382,"$6,604,944"
tt2823088,"$2,805,947"
tt2350892,0
tt0459744,0
tt0052104,0
tt1194610,"$4,484,754"
tt1179259,"$852,138"
tt1951090,0
tt2027178,"$5,799,606"
tt0074575,0
tt2151915,"$1,297,047"
tt0071438,0
tt1575539,0
tt0036316,0
tt0044426,0
tt0069795,0
tt0361399,"$52,456"
tt0390450,0
tt1592247,0
tt0864835,"$275,698,039"
tt1441395,"$5,735,963"
tt2369135,"$203,277,636"
tt2355495,"$15,071"
tt0443072,"$2,905,302"
tt1943873,"$65,220"
tt2771372,"$3,485,383"
tt0104147,0
,
tt2290075,0
tt0065686,0
tt2315226,"$7,362,767"
tt0974077,0
tt0100661,0
tt1132474,"$831,517"
tt2170299,"$7,804,337"
tt3210686,"$70,829,270"
tt1703232,0
tt0480268,"$8,449"
tt0135166,0
tt0287936,0
tt0036651,0
tt0783550,0
tt1754795,"$6,311,661"
tt0056628,0
tt0065187,0
tt1311717,0
tt0093754,0
tt1990217,"$1,492,780"
tt1571243,0
tt2268617,0
tt1564916,"$18,876,082"
tt3034258,"$15,340,418"
tt2464018,"$21,909,567"
tt1477675,0
tt2359002,"$2,428,270"
tt0039251,0
tt2609222,"$5,586,646"
tt2409302,"$1,265,872"
tt2955316,"$78,768,613"
tt0067801,0
tt0078238,0
tt0080903,"$376,050"
tt1153698,0
tt2289538,"$5,505,705"
tt1029161,0
tt1552624,0
tt2054790,"$813,550"
tt2196017,"$2,954,287"
tt2476090,0
tt0074962,0
tt0080116,"$2,411,145"
tt0073131,0
tt3145026,0
tt1390398,"$1,561,962"
tt0029926,0
tt0022700,0
tt0053802,0
tt2668134,"$18,010,317"
tt2524822,0
tt0038492,"$5,434"
tt0067224,0
tt0013201,0
tt0077373,0
tt0020247,0
tt1327820,"$240,887"
tt0083242,0
tt2969776,"$10,820,100"
tt0076776,0
tt0073878,0
tt1063056,"$228,014"
tt0305633,0
tt1161404,0
tt0096952,"$1,770,082"
tt1843866,"$714,421,503"
tt2369205,"$2,656,152"
tt1787767,"$1,107,210"
tt2521724,"$1,060,094"
tt2567712,"$3,025,189"
tt1815776,0
tt2078599,"$5,463,837"
tt2140141,0
tt0960730,"$34,096"
tt1959490,"$359,200,044"
tt1821658,"$120,885,527"
tt3482378,0
tt3146360,0
tt1240899,"$4,963,609"
tt2077703,"$314,047"
tt2626102,0
tt0060660,0
tt1212451,"$16,880"
tt2178935,0
tt0073219,0
tt1741542,"$10,249,599"
tt3106846,"$406,256"
tt2504404,"$310,005"
tt0078488,0
tt0072201,0
tt0064393,0
tt0023817,0
tt2737310,"$253,285"
tt2308971,0
tt1308756,"$61,018"
tt1398949,"$119,929"
tt0112534,0
tt1153546,0
tt0076512,0
tt0075229,0
tt0079753,"$7,650,600"
tt0102007,0
tt0018618,0
tt0306892,"$47,636"
tt1701995,"$4,278"
tt1854568,"$2,206"
tt0896036,"$167,445"
tt0303732,0
tt0076306,"$306,061"
tt2192882,"$22,588"
tt0067870,0
tt0078044,"$11,565,678"
tt0102319,0
tt0094094,0
tt0058787,0
tt3129564,"$4,207,242"
tt0445570,"$9,170,231"
tt2175565,"$3,146,210"
tt0188766,0
tt2008693,0
tt2059171,"$826,913"
tt1980246,0
tt1043726,"$61,279,452"
tt2281587,"$80,383,113"
tt1091744,0
tt2356999,0
tt0463352,"$2,180,120"
tt0792975,"$6,261,773"
tt0267440,0
tt1236242,0
tt2402105,"$1,307,599"
tt2852470,"$78,097"
tt0322422,0
tt2139843,"$137,126"
tt1801061,"$2,593,225"
tt2942522,"$10,254"
tt0064725,0
tt0227066,$668
tt1747958,"$2,566,435"
tt2524674,"$10,561,230"
tt3203290,0
tt0377309,"$558,764"
tt1998367,0
tt1568335,"$256,242"
tt0045541,0
tt2535664,0
tt0058981,0
tt0353252,0
tt2836252,"$16,301,210"
tt1815852,"$4,174,269"
tt2390962,"$301,604"
tt1885300,"$1,938"
tt0028646,0
tt0039210,0
tt2069955,"$19,152"
tt2317225,"$205,715"
tt0013741,0
tt0389817,0
tt0072136,0
tt0383551,0
tt2101570,"$594,860"
tt1079360,0
tt2106550,"$10,357,345"
tt0073697,0
tt1492842,0
tt2536306,"$15,537"
tt0076890,0
tt1219817,0
tt2081260,0
tt2023714,0
tt2235779,"$17,835,162"
tt2223990,"$29,824,199"
tt0469146,0
tt1753693,0
tt2036376,"$7,529"
tt2364975,"$1,604,273"
tt0315312,0
tt1833879,0
tt2378587,0
tt0044418,0
tt0132893,0
tt0028413,0
tt2265171,"$6,566,916"
tt1845838,"$200,584"
tt2234429,0
tt0103116,0
tt0079980,"$5,633"
tt0009893,0
tt0072229,0
tt0072006,0
tt1596565,0
tt1436336,0
tt0060186,0
tt0055809,0
tt0099172,0
tt0106475,0
tt0477449,0
tt1759682,"$4,218"
tt1827372,"$62,021"
tt1872181,"$708,982,323"
tt0057960,"$2,248"
tt2131523,"$24,529"
tt0070788,0
tt0075014,0
tt0070704,0
tt3139072,0
tt0060580,0
tt0105632,0
tt2234419,0
tt1697996,0
tt2234003,"$16,887,741"
tt1753846,"$23,115"
tt2388715,"$44,459,951"
tt0044981,0
tt0043286,0
tt0167431,0
tt0051020,0
tt2528814,"$64,676,349"
tt1545986,0
tt0021223,0
tt1179031,"$1,547,630"
tt0044013,0
tt0071610,0
tt0027272,0
tt0109098,0
tt0022639,0
tt0055781,0
tt1410295,0
tt2316801,"$47,430,624"
tt0431077,"$5,460,574"
tt1848824,0
tt2404738,"$7,422,695"
tt0071780,0
tt0076175,"$1,000,000"
tt0078007,0
tt0906777,"$1,412,974"
tt2357291,"$498,781,117"
tt2246565,"$180,590"
tt1327702,0
tt2425852,"$786,766"
tt2101569,0
tt2458776,"$21,316,745"
tt0965375,0
tt0042282,0
tt0054701,0
tt2258345,"$22,706,304"
tt2209764,"$103,039,258"
tt0064881,0
tt0065974,0
tt1870419,0
tt1296899,"$10,342"
tt1929263,"$101,888,019"
tt0061988,0
tt0020713,0
tt0067377,0
tt3203890,"$13,725,819"
tt0163563,0
tt2203939,"$196,710,396"
tt2828996,"$25,358,716"
tt0266041,0
tt0279967,0
tt0048239,0
tt0195290,0
tt2637720,0
tt1121958,0
tt2392326,"$8,652,213"
tt1194661,"$7,133,161"
tt0048124,0
tt3142224,0
tt1686821,"$15,642,346"
tt0235333,0
tt1686042,"$176,272"
tt0066564,0
tt0065979,0
tt3188560,0
tt1430612,"$71,416,730"
tt0804463,"$2,033,154"
tt0026139,0
tt0045578,0
tt0028665,0
tt0036673,0
tt0031121,0
tt0087263,"$6,250,994"
tt0113939,0
tt0073357,0
tt1783232,"$35,797,045"
tt2178256,"$449,064"
tt2113681,"$51,167,572"
tt2692904,"$5,090,608"
tt0224098,0
tt0254703,$714
tt2281365,0
tt1907614,0
tt2401807,"$2,424,381"
tt0024625,0
tt0024831,0
tt0023790,0
tt0036636,0
tt2637994,0
tt1701186,0
tt3105418,"$116,890"
tt1921064,"$117,831,631"
tt1587877,"$11,345,366"
tt2319018,"$3,888,548"
tt1743922,0
tt2991516,0
tt2518926,0
tt0419142,0
tt0230832,0
tt0083506,0
tt1942787,0
tt0054873,0
tt1489248,0
tt2315500,0
tt1813609,0
tt0021472,0
tt2665626,0
tt0065989,0
tt0076715,0
tt0070363,0
tt0101542,0
tt2004420,"$270,665,134"
tt1342378,"$230,862"
tt0067388,0
tt1617207,"$1,849,612"
tt0064371,0
tt0062285,0
tt0078106,0
tt1817276,"$10,730"
tt3111728,0
tt3600760,0
tt2497808,0
tt1582198,0
tt2800964,0
tt2525342,0
tt1298564,0
tt0076809,0
tt1935156,"$647,280"
tt1979385,0
tt2516610,0
tt1817081,"$116,559"
tt0201116,0
tt2404181,"$16,607,575"
tt1951181,"$5,952,884"
tt1289451,0
tt1280558,"$3,256,911"
tt0066844,0
tt1361318,"$1,857,574"
tt0038593,0
tt0088402,"$11,020,375"
tt1890373,"$718,808"
tt1672845,"$132,787"
tt0038429,0
tt1929308,0
tt2852376,"$367,872"
tt1152828,0
tt0080868,"$3,806,930"
tt0865907,0
tt0992993,0
tt0057860,0
tt1691832,"$13,851,432"
tt3014666,"$10,536,956"
tt1694118,0
tt2379418,"$21,818"
tt0097409,0
tt0065808,"$8,144"
tt0015768,0
tt0028165,0
tt0164983,0
tt0075235,0
tt2872732,"$458,863,600"
tt1877832,"$746,045,700"
tt0831387,"$524,976,069"
tt0021228,0
tt0069452,0
tt1707392,"$638,274"
tt2463288,"$8,122,990"
tt2396421,0
tt3056202,0
tt2359024,"$993,313"
tt2479800,"$919,591"
tt0780548,"$5,565"
tt0087328,"$6,951"
tt0101279,0
tt0406280,0
tt0084843,0
tt0063835,0
tt0202153,0
tt3481550,0
tt0884726,"$21,755,418"
tt2924484,0
tt2883512,"$48,428,048"
tt0069986,0
tt1328865,"$1,704,776"
tt2709784,0
tt1382470,0
tt0376215,0
tt0039217,0
tt0066839,0
tt3087752,0
tt0058954,0
tt0046443,0
tt1630061,"$386,919"
tt2294473,"$26,167,224"
tt0201922,0
tt0064606,0
tt0055074,0
tt2082156,0
tt0072439,0
tt3114132,"$222,530"
tt0041550,0
tt1684226,0
tt0074849,0
tt0048957,0
tt3335378,0
tt0278622,0
tt1791680,0
tt2309961,"$121,179"
tt2352488,"$42,534"
tt2402539,0
tt2254364,0
tt2241471,0
tt0071959,0
tt0068504,0
tt0075993,0
tt0447638,"$85,927"
tt2904608,0
tt2904626,0
tt2507128,"$9,802"
tt0251094,0
tt3727486,0
tt1966396,0
tt0400297,"$164,178"
tt1086772,"$127,994,610"
tt1980929,"$63,464,861"
tt3082826,"$17,702"
tt3219678,0
tt1680138,0
tt1830713,0
tt0035978,0
tt0251072,0
tt1009012,0
tt2515242,0
tt2466830,"$39,819"
tt2420006,"$82,614"
tt0027959,0
tt0079631,0
tt0070633,0
tt0078034,"$16,928,137"
tt1587310,"$758,411,779"
tt1976000,"$13,551,951"
tt2784512,"$54,985"
tt0049870,0
tt0084028,0
tt2676350,0
tt1483324,"$82,993"
tt1172997,0
tt2489308,0
tt0066017,0
tt0064598,0
tt0078846,0
tt0049264,0
tt0050963,0
tt0051519,0
tt2343549,0
tt0042219,0
tt0058785,0
tt2337576,0
tt2301592,"$558,636"
tt2234261,"$8,366,493"
tt0184799,0
tt2557490,"$87,189,756"
tt0055819,0
tt0075848,0
